,Region,Month of Period End,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Average Sale To List
2086,"Phoenix, AZ",2014-4,189.0,1773.0,2190.0,5975.0,51.0,0.9777415242928885
2087,"Phoenix, AZ",2014-5,189.5,1773.0,2152.0,5606.0,52.0,0.9766376232008409
2088,"Phoenix, AZ",2014-6,193.0,1774.0,1957.0,5657.0,46.0,0.9785044693118601
2089,"Phoenix, AZ",2014-7,199.0,1679.0,1965.0,5771.0,47.0,0.9770295236658094
2090,"Phoenix, AZ",2014-8,202.0,1553.0,1856.0,5674.0,51.0,0.9776539693047425
2091,"Phoenix, AZ",2014-9,197.0,1493.0,1764.0,5546.0,52.0,0.9776200437728128
2092,"Phoenix, AZ",2014-10,197.0,1484.0,1899.0,5551.0,52.0,0.9779464729731903
2093,"Phoenix, AZ",2014-11,194.38,1180.0,1491.0,5393.0,59.0,0.9753835108506757
2094,"Phoenix, AZ",2014-12,205.5,1471.0,1167.0,4910.0,57.0,0.9750439295022192
2095,"Phoenix, AZ",2015-1,195.0,1099.0,2030.0,5206.0,67.0,0.9735112275249335
2096,"Phoenix, AZ",2015-2,199.9,1346.0,1897.0,5188.0,64.0,0.9740781983586091
2097,"Phoenix, AZ",2015-3,212.5,1807.0,2189.0,5080.0,54.0,0.9782064729775302
2098,"Phoenix, AZ",2015-4,208.0,1915.0,2210.0,5023.0,47.0,0.979749055422294
2099,"Phoenix, AZ",2015-5,219.5,1915.0,2228.0,4981.0,45.0,0.9822010281678868
2100,"Phoenix, AZ",2015-6,225.0,2076.0,2115.0,4803.0,44.0,0.9818739737569306
2101,"Phoenix, AZ",2015-7,217.5,1908.0,2082.0,4778.0,43.0,0.98185411549629
2102,"Phoenix, AZ",2015-8,217.0,1709.0,1945.0,4723.0,43.0,0.9807434810120199
2103,"Phoenix, AZ",2015-9,220.0,1703.0,2091.0,4891.0,42.0,0.9813464455549828
2104,"Phoenix, AZ",2015-10,217.5,1582.0,2106.0,5062.0,43.0,0.9806722512757038
2105,"Phoenix, AZ",2015-11,220.0,1240.0,1598.0,4953.0,45.0,0.9789676000729997
2106,"Phoenix, AZ",2015-12,219.5,1567.0,1225.0,4527.0,49.0,0.9797315895355215
2107,"Phoenix, AZ",2016-1,215.0,1241.0,2041.0,4913.0,55.0,0.9771974560157257
2108,"Phoenix, AZ",2016-2,220.9,1352.0,2116.0,5124.0,61.0,0.9779494210460944
2109,"Phoenix, AZ",2016-3,228.0,1903.0,2446.0,5320.0,49.0,0.9808195704401397
2110,"Phoenix, AZ",2016-4,229.95,1854.0,2430.0,5477.0,45.0,0.983109459272078
2111,"Phoenix, AZ",2016-5,236.0,1975.0,2199.0,5362.0,47.0,0.9825691329979975
2112,"Phoenix, AZ",2016-6,240.0,2060.0,2230.0,5316.0,47.0,0.9822963132131105
2113,"Phoenix, AZ",2016-7,229.0,1842.0,2014.0,5200.0,46.0,0.9814593948298956
2114,"Phoenix, AZ",2016-8,235.0,1901.0,2070.0,5149.0,49.0,0.981212153089628
2115,"Phoenix, AZ",2016-9,241.0,1787.0,2060.0,5173.0,50.0,0.9791754043421242
2116,"Phoenix, AZ",2016-10,235.0,1710.0,2013.0,5181.0,49.0,0.9790841075296481
2117,"Phoenix, AZ",2016-11,230.99,1515.0,1712.0,5011.0,48.0,0.9797676688097519
2118,"Phoenix, AZ",2016-12,234.0,1650.0,1313.0,4530.0,51.0,0.978640136028794
2119,"Phoenix, AZ",2017-1,230.5,1300.0,2063.0,4789.0,59.0,0.9774423338075908
2120,"Phoenix, AZ",2017-2,242.0,1493.0,2122.0,4943.0,55.0,0.9802156885620903
2121,"Phoenix, AZ",2017-3,240.0,2050.0,2656.0,5189.0,47.0,0.9810909914916032
2122,"Phoenix, AZ",2017-4,230.0,1984.0,2306.0,5238.0,44.0,0.9844961965880143
2123,"Phoenix, AZ",2017-5,245.28,2295.0,2355.0,5025.0,43.0,0.982490658574674
2124,"Phoenix, AZ",2017-6,250.0,2281.0,2297.0,4995.0,43.0,0.9829481176756404
2125,"Phoenix, AZ",2017-7,247.5,1811.0,2002.0,4921.0,42.0,0.9817893416086461
2126,"Phoenix, AZ",2017-8,249.0,1944.0,2166.0,4800.0,45.0,0.981358812758138
2127,"Phoenix, AZ",2017-9,249.8,1700.0,2046.0,4872.0,45.0,0.9816144023856387
2128,"Phoenix, AZ",2017-10,258.0,1709.0,1977.0,4883.0,45.0,0.9819766313636658
2129,"Phoenix, AZ",2017-11,255.45,1613.0,1718.0,4649.0,50.0,0.9810211094301479
2130,"Phoenix, AZ",2017-12,250.0,1662.0,1252.0,4124.0,48.0,0.9808705607571693
2131,"Phoenix, AZ",2018-1,258.0,1342.0,2136.0,4391.0,59.0,0.9793540175083452
2132,"Phoenix, AZ",2018-2,252.99,1674.0,2059.0,4462.0,50.0,0.9835805602009259
2133,"Phoenix, AZ",2018-3,256.25,2119.0,2492.0,4642.0,41.0,0.9850298981105472
2134,"Phoenix, AZ",2018-4,262.75,2019.0,2333.0,4635.0,38.0,0.9860464118621125
2135,"Phoenix, AZ",2018-5,277.5,2263.0,2392.0,4654.0,39.0,0.9857338204431046
2136,"Phoenix, AZ",2018-6,280.0,2063.0,2358.0,4738.0,38.0,0.9866603729672376
2137,"Phoenix, AZ",2018-7,275.0,1994.0,1973.0,4568.0,39.0,0.9870425204658672
2138,"Phoenix, AZ",2018-8,270.0,1936.0,2148.0,4636.0,40.0,0.980107302130273
2139,"Phoenix, AZ",2018-9,270.0,1623.0,1877.0,4620.0,45.0,0.9833021427792028
2140,"Phoenix, AZ",2018-10,274.95,1697.0,2000.0,4734.0,45.0,0.9810539514263211
2141,"Phoenix, AZ",2018-11,272.0,1445.0,1729.0,4785.0,46.0,0.9812077311808659
2142,"Phoenix, AZ",2018-12,262.98,1431.0,1243.0,4436.0,49.0,0.9811349433539537
2143,"Phoenix, AZ",2019-1,272.0,1195.0,2089.0,4881.0,58.0,0.9790202497895263
2144,"Phoenix, AZ",2019-2,273.0,1402.0,1920.0,4940.0,58.0,0.9810509098110186
2145,"Phoenix, AZ",2019-3,275.0,1826.0,2402.0,5040.0,49.0,0.9828596670513562
2146,"Phoenix, AZ",2019-4,273.77,2184.0,2359.0,4875.0,47.0,0.9836927199068591
2147,"Phoenix, AZ",2019-5,284.0,2369.0,2411.0,4715.0,42.0,0.9844512443148471
2148,"Phoenix, AZ",2019-6,282.5,2175.0,1966.0,4324.0,42.0,0.9850950483864511
2149,"Phoenix, AZ",2019-7,285.75,2110.0,1883.0,3966.0,41.0,0.9849062295445818
2150,"Phoenix, AZ",2019-8,285.0,1972.0,2001.0,3747.0,42.0,0.9842821637430527
2151,"Phoenix, AZ",2019-9,290.0,1856.0,1908.0,3674.0,39.0,0.984483130264923
2152,"Phoenix, AZ",2019-10,292.0,1800.0,1979.0,3682.0,40.0,0.9834104968632364
2153,"Phoenix, AZ",2019-11,287.26,1609.0,1511.0,3403.0,40.0,0.9833045272235235
2154,"Phoenix, AZ",2019-12,305.0,1687.0,1027.0,2697.0,42.0,0.9839726640793913
2155,"Portland, OR",2010-1,265.0,339.0,662.0,2594.0,87.0,0.9751528805488454
2156,"Portland, OR",2010-2,250.38,372.0,841.0,2711.0,81.0,0.9754013739102837
2157,"Portland, OR",2010-3,266.5,664.0,1182.0,2989.0,66.0,0.9793453586415428
2158,"Portland, OR",2010-4,270.0,748.0,1137.0,3109.0,51.0,0.9795335348897927
2159,"Portland, OR",2010-5,267.0,783.0,737.0,3140.0,41.0,0.9789961229157149
2160,"Portland, OR",2010-6,273.0,705.0,847.0,3288.0,50.0,0.9774393376963971
2161,"Portland, OR",2010-7,270.0,533.0,901.0,3444.0,55.0,0.9723549900823509
2162,"Portland, OR",2010-8,288.88,516.0,858.0,3537.0,60.0,0.9681823973747861
2163,"Portland, OR",2010-9,274.25,490.0,744.0,3495.0,69.0,0.965935557451632
2164,"Portland, OR",2010-10,260.0,481.0,645.0,3329.0,75.0,0.9652101060740815
2165,"Portland, OR",2010-11,260.0,468.0,456.0,3138.0,76.0,0.9640193358061031
2166,"Portland, OR",2010-12,260.0,543.0,335.0,2914.0,76.0,0.9616035429854551
2167,"Portland, OR",2011-1,252.5,371.0,526.0,2805.0,91.0,0.963889544562196
2168,"Portland, OR",2011-2,235.4,377.0,558.0,2743.0,112.0,0.963131212674352
2169,"Portland, OR",2011-3,243.9,599.0,689.0,2677.0,110.0,0.9637269455309476
2170,"Portland, OR",2011-4,251.4,562.0,749.0,2638.0,98.0,0.9746157216413829
2171,"Portland, OR",2011-5,256.0,615.0,846.0,2653.0,66.0,0.969863356012002
2172,"Portland, OR",2011-6,260.0,699.0,780.0,2639.0,74.0,0.9740614065769523
2173,"Portland, OR",2011-7,260.0,673.0,693.0,2583.0,62.0,0.9714704828968169
2174,"Portland, OR",2011-8,268.0,623.0,689.0,2468.0,54.0,0.9796444202083785
2175,"Portland, OR",2011-9,254.7,570.0,595.0,2372.0,63.0,0.9715287945214826
2176,"Portland, OR",2011-10,249.0,521.0,552.0,2223.0,75.0,0.9696798095506759
2177,"Portland, OR",2011-11,259.45,516.0,439.0,2083.0,72.0,0.9727049961234919
2178,"Portland, OR",2011-12,239.45,556.0,376.0,2000.0,77.0,0.9752187657843123
2179,"Portland, OR",2012-1,244.0,433.0,526.0,1895.0,77.0,0.9839304437293138
2180,"Portland, OR",2012-2,240.0,463.0,600.0,1862.0,88.0,0.9798881594155625
2181,"Portland, OR",2012-3,256.7,582.0,748.0,1798.0,68.0,0.978742907086073
2182,"Portland, OR",2012-4,257.5,652.0,881.0,1859.0,38.0,0.9875655749945558
2183,"Portland, OR",2012-5,276.0,781.0,884.0,1853.0,32.0,0.9883623949628642
2184,"Portland, OR",2012-6,289.0,853.0,894.0,1905.0,32.0,0.9878447566505544
2185,"Portland, OR",2012-7,275.0,765.0,912.0,1938.0,27.0,0.9909503428119031
2186,"Portland, OR",2012-8,280.0,893.0,883.0,1950.0,28.0,0.9915361492402507
2187,"Portland, OR",2012-9,275.0,690.0,702.0,1890.0,29.0,0.9882002790498873
2188,"Portland, OR",2012-10,277.0,745.0,627.0,1701.0,33.0,0.9900946081785542
2189,"Portland, OR",2012-11,282.5,691.0,476.0,1543.0,43.0,0.9902143618721264
2190,"Portland, OR",2012-12,271.15,628.0,353.0,1381.0,49.0,0.9870820442549018
2191,"Portland, OR",2013-1,271.54,516.0,566.0,1300.0,48.0,0.9826465697739392
2192,"Portland, OR",2013-2,269.98,526.0,700.0,1268.0,56.0,0.9904486251354698
2193,"Portland, OR",2013-3,279.95,700.0,876.0,1309.0,29.0,0.9987199355095299
2194,"Portland, OR",2013-4,310.0,786.0,1095.0,1454.0,18.0,1.0014773294088049
2195,"Portland, OR",2013-5,320.0,971.0,1122.0,1565.0,15.0,1.0010325158447153
2196,"Portland, OR",2013-6,310.0,932.0,1065.0,1687.0,12.0,1.0041679349472246
2197,"Portland, OR",2013-7,325.0,987.0,1068.0,1830.0,16.0,1.0023752508887502
2198,"Portland, OR",2013-8,324.0,967.0,987.0,1914.0,19.0,0.9984289149025365
2199,"Portland, OR",2013-9,314.98,742.0,858.0,1935.0,23.0,0.9953762649082633
2200,"Portland, OR",2013-10,312.0,841.0,684.0,1783.0,28.0,0.9917400691074499
2201,"Portland, OR",2013-11,308.0,685.0,486.0,1576.0,37.0,0.9930440629860591
2202,"Portland, OR",2013-12,309.65,632.0,354.0,1337.0,42.0,0.988490876546594
2203,"Portland, OR",2014-1,299.25,512.0,558.0,1183.0,59.0,0.9859909711642852
2204,"Portland, OR",2014-2,305.0,560.0,618.0,1217.0,55.0,0.9899321515548055
2205,"Portland, OR",2014-3,326.0,656.0,845.0,1252.0,21.0,0.9995809969927408
2206,"Portland, OR",2014-4,344.16,782.0,999.0,1292.0,14.0,1.0042902767546105
2207,"Portland, OR",2014-5,340.0,882.0,1172.0,1400.0,11.0,1.0036577791780326
2208,"Portland, OR",2014-6,344.0,941.0,1103.0,1616.0,12.0,1.0050174927626223
2209,"Portland, OR",2014-7,349.0,929.0,1040.0,1755.0,12.0,1.0030551638128475
2210,"Portland, OR",2014-8,345.0,852.0,983.0,1817.0,17.0,0.9993665783773417
2211,"Portland, OR",2014-9,326.5,850.0,859.0,1761.0,23.0,0.9974250117585695
2212,"Portland, OR",2014-10,328.0,875.0,749.0,1598.0,23.0,0.9948328644375805
2213,"Portland, OR",2014-11,335.0,712.0,504.0,1361.0,35.0,0.9936666773082082
2214,"Portland, OR",2014-12,320.0,782.0,413.0,1218.0,35.0,0.9893891301457838
2215,"Portland, OR",2015-1,329.0,492.0,628.0,1105.0,44.0,0.9886236055129777
2216,"Portland, OR",2015-2,329.0,575.0,676.0,1059.0,38.0,0.9995904812230834
2217,"Portland, OR",2015-3,355.0,791.0,941.0,977.0,18.0,1.0062411691761441
2218,"Portland, OR",2015-4,350.0,927.0,1100.0,1006.0,10.0,1.0166461840312826
2219,"Portland, OR",2015-5,364.9,1031.0,1182.0,1069.0,8.0,1.0252043466707461
2220,"Portland, OR",2015-6,375.0,1112.0,1172.0,1088.0,7.0,1.0312378195121024
2221,"Portland, OR",2015-7,380.0,1149.0,1170.0,1240.0,8.0,1.0256946358852983
2222,"Portland, OR",2015-8,371.0,1027.0,1066.0,1292.0,9.0,1.0203050646690366
2223,"Portland, OR",2015-9,365.79,956.0,990.0,1294.0,11.0,1.0158508721848742
2224,"Portland, OR",2015-10,358.0,906.0,916.0,1173.0,13.0,1.0084676091623856
2225,"Portland, OR",2015-11,360.0,755.0,611.0,994.0,15.0,1.0127880266933564
2226,"Portland, OR",2015-12,385.0,889.0,416.0,793.0,20.0,1.009853890661044
2227,"Portland, OR",2016-1,370.0,599.0,574.0,735.0,21.0,1.0129787771652299
2228,"Portland, OR",2016-2,375.0,554.0,770.0,724.0,20.0,1.0192021081211098
2229,"Portland, OR",2016-3,404.47,831.0,978.0,817.0,10.0,1.0273970618805774
2230,"Portland, OR",2016-4,416.0,829.0,1156.0,951.0,7.0,1.0368103728618852
2231,"Portland, OR",2016-5,425.0,939.0,1172.0,1038.0,7.0,1.0418525593652759
2232,"Portland, OR",2016-6,420.85,1060.0,1241.0,1220.0,7.0,1.0323767136152262
2233,"Portland, OR",2016-7,432.0,929.0,1227.0,1491.0,8.0,1.0273453361097586
2234,"Portland, OR",2016-8,416.0,947.0,1079.0,1529.0,12.0,1.0220432714184842
2235,"Portland, OR",2016-9,408.0,899.0,1002.0,1607.0,17.0,1.0099741838499279
2236,"Portland, OR",2016-10,422.0,816.0,852.0,1494.0,19.0,1.0061075298874234
2237,"Portland, OR",2016-11,400.0,836.0,586.0,1251.0,21.0,1.00349063485403
2238,"Portland, OR",2016-12,400.0,871.0,349.0,1023.0,25.0,1.0006382038940875
2239,"Portland, OR",2017-1,400.0,621.0,490.0,901.0,33.0,0.9943189494353539
2240,"Portland, OR",2017-2,407.5,532.0,725.0,864.0,36.0,1.0065422459739743
2241,"Portland, OR",2017-3,431.9,793.0,1013.0,931.0,16.0,1.0148335877690184
2242,"Portland, OR",2017-4,440.0,778.0,1106.0,971.0,8.0,1.0243833051504265
2243,"Portland, OR",2017-5,450.1,991.0,1261.0,1164.0,7.0,1.0250711069280565
2244,"Portland, OR",2017-6,453.0,1041.0,1364.0,1479.0,7.0,1.0176016704551947
2245,"Portland, OR",2017-7,439.0,936.0,1097.0,1545.0,7.0,1.0146560610759081
2246,"Portland, OR",2017-8,440.0,1008.0,1013.0,1607.0,12.0,1.0053272986941872
2247,"Portland, OR",2017-9,435.0,847.0,975.0,1652.0,16.0,1.0009432269437084
2248,"Portland, OR",2017-10,441.0,833.0,808.0,1475.0,19.0,0.9984161343177432
2249,"Portland, OR",2017-11,430.0,806.0,583.0,1231.0,20.0,0.9982089152279258
2250,"Portland, OR",2017-12,420.0,777.0,480.0,1100.0,27.0,0.9912052578868711
2251,"Portland, OR",2018-1,432.4,562.0,526.0,940.0,28.0,0.9950474224651514
2252,"Portland, OR",2018-2,440.0,621.0,638.0,967.0,26.0,0.9938584608768074
2253,"Portland, OR",2018-3,459.9,743.0,1030.0,1149.0,14.0,1.0048733359096655
2254,"Portland, OR",2018-4,475.0,797.0,1175.0,1374.0,8.0,1.0160762460722472
2255,"Portland, OR",2018-5,458.15,964.0,1335.0,1640.0,9.0,1.0129985553044323
2256,"Portland, OR",2018-6,480.0,1012.0,1230.0,1865.0,11.0,1.0063390943895116
2257,"Portland, OR",2018-7,462.25,892.0,1031.0,1916.0,16.0,1.0006050225582128
2258,"Portland, OR",2018-8,460.0,968.0,1004.0,2018.0,21.0,0.9964482993065326
2259,"Portland, OR",2018-9,445.0,712.0,956.0,2100.0,24.0,0.9955334218729424
2260,"Portland, OR",2018-10,434.1,774.0,756.0,1897.0,29.0,0.9925728242053264
2261,"Portland, OR",2018-11,439.95,684.0,542.0,1634.0,33.0,0.9892378465731735
2262,"Portland, OR",2018-12,440.0,630.0,288.0,1309.0,44.0,0.9905260327464979
2263,"Portland, OR",2019-1,427.0,511.0,614.0,1183.0,57.0,0.980112738956374
2264,"Portland, OR",2019-2,450.0,522.0,617.0,1150.0,53.0,0.9902621573371322
2265,"Portland, OR",2019-3,460.0,699.0,940.0,1273.0,27.0,0.9956209017019284
2266,"Portland, OR",2019-4,449.95,791.0,1149.0,1472.0,12.0,1.0031735517604807
2267,"Portland, OR",2019-5,485.78,957.0,1292.0,1668.0,12.0,1.0056296871061363
2268,"Portland, OR",2019-6,465.0,927.0,1092.0,1766.0,13.0,1.0013351180800445
2269,"Portland, OR",2019-7,465.0,924.0,1003.0,1767.0,17.0,1.000111837862141
2270,"Portland, OR",2019-8,465.0,892.0,871.0,1697.0,20.0,0.9987411129639572
2271,"Portland, OR",2019-9,465.0,743.0,899.0,1635.0,26.0,0.9916827287098584
2272,"Portland, OR",2019-10,450.0,886.0,685.0,1418.0,22.0,0.9954933443528987
2273,"Portland, OR",2019-11,465.0,705.0,492.0,1129.0,28.0,0.9917172743146395
2274,"Portland, OR",2019-12,450.0,724.0,234.0,794.0,34.0,0.9939572242289828
2275,"Sacramento, CA",2010-1,144.0,645.0,1099.0,3470.0,32.0,1.0190972910574114
2276,"Sacramento, CA",2010-2,145.0,635.0,1104.0,3597.0,33.0,1.0204054058859593
2277,"Sacramento, CA",2010-3,146.0,916.0,1340.0,3717.0,37.0,1.0166861625226764
2278,"Sacramento, CA",2010-4,150.0,837.0,1363.0,3555.0,43.0,1.0061025078085295
2279,"Sacramento, CA",2010-5,158.5,973.0,1121.0,3670.0,38.0,1.0051057907887488
2280,"Sacramento, CA",2010-6,164.5,973.0,1241.0,3842.0,41.0,1.00562115650644
2281,"Sacramento, CA",2010-7,150.0,729.0,1189.0,3907.0,48.0,0.9952057752480695
2282,"Sacramento, CA",2010-8,150.0,849.0,1161.0,3944.0,57.0,0.9958212941962283
2283,"Sacramento, CA",2010-9,146.2,775.0,1088.0,3998.0,57.0,0.9877168574905292
2284,"Sacramento, CA",2010-10,148.0,743.0,1064.0,3942.0,57.0,0.9826600820529335
2285,"Sacramento, CA",2010-11,149.5,699.0,905.0,3817.0,69.0,0.9726054040743033
2286,"Sacramento, CA",2010-12,149.0,790.0,888.0,3741.0,69.0,0.9808264800998928
2287,"Sacramento, CA",2011-1,134.0,669.0,997.0,3653.0,64.0,0.9796753446788256
2288,"Sacramento, CA",2011-2,136.3,655.0,949.0,3655.0,84.0,0.9721652889639685
2289,"Sacramento, CA",2011-3,135.0,898.0,1114.0,3549.0,70.0,0.9751415719760096
2290,"Sacramento, CA",2011-4,139.0,781.0,1197.0,3624.0,66.0,0.9800048815179294
2291,"Sacramento, CA",2011-5,130.71,831.0,973.0,3469.0,62.0,0.9857621880715773
2292,"Sacramento, CA",2011-6,138.5,859.0,1070.0,3402.0,52.0,0.9831908518911816
2293,"Sacramento, CA",2011-7,135.0,791.0,1026.0,3337.0,60.0,0.9825210702165882
2294,"Sacramento, CA",2011-8,140.0,892.0,1091.0,3328.0,55.0,0.9856434021755857
2295,"Sacramento, CA",2011-9,129.0,766.0,989.0,3289.0,56.0,0.9902882948121047
2296,"Sacramento, CA",2011-10,133.0,836.0,959.0,3214.0,59.0,0.9871130236335731
2297,"Sacramento, CA",2011-11,137.0,769.0,846.0,3102.0,63.0,0.9887841649423909
2298,"Sacramento, CA",2011-12,135.0,847.0,740.0,2883.0,68.0,0.9857011871632289
2299,"Sacramento, CA",2012-1,133.25,674.0,941.0,2845.0,59.0,0.9828171105637586
2300,"Sacramento, CA",2012-2,130.0,725.0,946.0,2838.0,65.0,0.9910695931103949
2301,"Sacramento, CA",2012-3,135.0,830.0,988.0,2664.0,56.0,0.9942960109406133
2302,"Sacramento, CA",2012-4,139.0,842.0,939.0,2547.0,49.0,0.9969936480750929
2303,"Sacramento, CA",2012-5,136.0,932.0,970.0,2381.0,50.0,1.0009717530887257
2304,"Sacramento, CA",2012-6,140.0,934.0,918.0,2308.0,41.0,1.003227902695219
2305,"Sacramento, CA",2012-7,145.5,862.0,889.0,1316.0,42.0,1.0118709288211554
2306,"Sacramento, CA",2012-8,152.0,896.0,921.0,1246.0,38.0,1.0102858185465151
2307,"Sacramento, CA",2012-9,150.0,760.0,770.0,1193.0,37.0,1.012074320800501
2308,"Sacramento, CA",2012-10,155.0,895.0,795.0,1115.0,33.0,1.0143822385411558
2309,"Sacramento, CA",2012-11,160.0,789.0,670.0,1039.0,24.0,1.0134822515042399
2310,"Sacramento, CA",2012-12,162.25,788.0,500.0,928.0,22.0,1.0189694183020466
2311,"Sacramento, CA",2013-1,169.0,592.0,754.0,904.0,21.0,1.0223171564728368
2312,"Sacramento, CA",2013-2,166.0,609.0,765.0,964.0,18.0,1.027768629868567
2313,"Sacramento, CA",2013-3,179.2,728.0,907.0,1036.0,15.0,1.0251525482360835
2314,"Sacramento, CA",2013-4,182.25,785.0,965.0,1136.0,14.0,1.0305593483833466
2315,"Sacramento, CA",2013-5,205.0,862.0,984.0,1227.0,13.0,1.0259360146311414
2316,"Sacramento, CA",2013-6,199.5,785.0,964.0,1379.0,13.0,1.031203659704354
2317,"Sacramento, CA",2013-7,214.5,852.0,1006.0,1521.0,14.0,1.0238783642086522
2318,"Sacramento, CA",2013-8,215.0,836.0,1000.0,1686.0,15.0,1.0200843880247963
2319,"Sacramento, CA",2013-9,216.0,698.0,847.0,1692.0,20.0,1.0076113341177917
2320,"Sacramento, CA",2013-10,210.0,729.0,864.0,1703.0,24.0,1.0075581124119606
2321,"Sacramento, CA",2013-11,220.0,596.0,661.0,1609.0,22.0,0.998266914288245
2322,"Sacramento, CA",2013-12,219.0,679.0,456.0,1372.0,33.0,1.000972642559509
2323,"Sacramento, CA",2014-1,210.0,487.0,779.0,1423.0,38.0,0.994481271600614
2324,"Sacramento, CA",2014-2,215.5,496.0,701.0,1415.0,36.0,0.9935414548360693
2325,"Sacramento, CA",2014-3,230.0,603.0,845.0,1384.0,28.0,0.9939212557765541
2326,"Sacramento, CA",2014-4,229.0,733.0,992.0,1460.0,21.0,0.9992250069940789
2327,"Sacramento, CA",2014-5,232.5,743.0,997.0,1512.0,21.0,0.9983815864374267
2328,"Sacramento, CA",2014-6,230.0,793.0,982.0,1647.0,20.0,0.9970233855215916
2329,"Sacramento, CA",2014-7,232.0,801.0,998.0,1817.0,18.0,0.9969265451981282
2330,"Sacramento, CA",2014-8,232.75,770.0,925.0,1849.0,22.0,0.9901489017761426
2331,"Sacramento, CA",2014-9,237.99,715.0,851.0,1865.0,26.0,0.9928922588752072
2332,"Sacramento, CA",2014-10,225.0,724.0,850.0,1809.0,29.0,0.9852328631731772
2333,"Sacramento, CA",2014-11,229.5,585.0,579.0,1615.0,29.0,0.9880479299536111
2334,"Sacramento, CA",2014-12,230.0,656.0,392.0,1369.0,35.0,0.9907396536706381
2335,"Sacramento, CA",2015-1,219.0,488.0,728.0,1329.0,46.0,0.988660854331482
2336,"Sacramento, CA",2015-2,239.0,529.0,754.0,1283.0,42.0,0.9935061322103477
2337,"Sacramento, CA",2015-3,242.0,710.0,884.0,1202.0,24.0,0.9909794391175784
2338,"Sacramento, CA",2015-4,239.75,838.0,978.0,1231.0,16.0,0.9972404073430019
2339,"Sacramento, CA",2015-5,257.0,761.0,1064.0,1391.0,13.0,1.0013019895488073
2340,"Sacramento, CA",2015-6,255.0,896.0,1017.0,1494.0,13.0,1.0042056036374942
2341,"Sacramento, CA",2015-7,250.0,878.0,1088.0,1578.0,14.0,0.9973533970597589
2342,"Sacramento, CA",2015-8,255.5,827.0,876.0,1497.0,17.0,1.000026355241401
2343,"Sacramento, CA",2015-9,250.0,828.0,854.0,1466.0,19.0,0.996408453184681
2344,"Sacramento, CA",2015-10,255.0,765.0,898.0,1455.0,22.0,0.9931624457241954
2345,"Sacramento, CA",2015-11,255.0,603.0,581.0,1209.0,19.0,0.9965014225942572
2346,"Sacramento, CA",2015-12,265.0,806.0,428.0,989.0,24.0,0.9926339047540467
2347,"Sacramento, CA",2016-1,245.0,521.0,710.0,987.0,31.0,0.9950523623331172
2348,"Sacramento, CA",2016-2,266.0,575.0,776.0,946.0,20.0,0.9999134972907202
2349,"Sacramento, CA",2016-3,280.0,716.0,924.0,969.0,15.0,1.000479176671262
2350,"Sacramento, CA",2016-4,275.0,795.0,1053.0,1087.0,11.0,1.0037738434247618
2351,"Sacramento, CA",2016-5,285.5,808.0,1033.0,1187.0,11.0,1.00442717277238
2352,"Sacramento, CA",2016-6,285.0,890.0,1088.0,1365.0,11.0,1.0038701962173764
2353,"Sacramento, CA",2016-7,285.0,781.0,1072.0,1494.0,12.0,1.0046032764983583
2354,"Sacramento, CA",2016-8,290.0,879.0,1072.0,1578.0,14.0,0.9986363066909282
2355,"Sacramento, CA",2016-9,285.0,848.0,941.0,1534.0,16.0,0.9984393804530894
2356,"Sacramento, CA",2016-10,285.0,802.0,784.0,1413.0,21.0,0.994837077906338
2357,"Sacramento, CA",2016-11,288.0,763.0,602.0,1162.0,24.0,0.9937229315935153
2358,"Sacramento, CA",2016-12,275.0,793.0,482.0,885.0,26.0,0.9927408135905494
2359,"Sacramento, CA",2017-1,280.0,631.0,658.0,844.0,30.0,0.9940751207508304
2360,"Sacramento, CA",2017-2,285.75,543.0,683.0,827.0,24.0,0.9931744815237382
2361,"Sacramento, CA",2017-3,290.0,778.0,937.0,857.0,12.0,1.0015627325684193
2362,"Sacramento, CA",2017-4,287.0,766.0,919.0,909.0,10.0,1.004894126309854
2363,"Sacramento, CA",2017-5,306.6,875.0,1086.0,1016.0,9.0,1.01041886638187
2364,"Sacramento, CA",2017-6,305.0,924.0,1085.0,1102.0,10.0,1.008190219111932
2365,"Sacramento, CA",2017-7,313.0,810.0,1029.0,1263.0,10.0,1.0080745731605703
2366,"Sacramento, CA",2017-8,310.0,884.0,1086.0,1367.0,14.0,1.0054304622315389
2367,"Sacramento, CA",2017-9,310.0,758.0,987.0,1473.0,16.0,1.0001015302971548
2368,"Sacramento, CA",2017-10,305.0,740.0,923.0,1471.0,18.0,0.9980248706286485
2369,"Sacramento, CA",2017-11,312.0,709.0,773.0,1329.0,21.0,0.9961239762578313
2370,"Sacramento, CA",2017-12,310.0,774.0,509.0,1045.0,25.0,0.995168532030544
2371,"Sacramento, CA",2018-1,310.0,631.0,791.0,1016.0,27.0,0.9918322730352198
2372,"Sacramento, CA",2018-2,317.0,627.0,788.0,992.0,24.0,0.994923555342483
2373,"Sacramento, CA",2018-3,336.0,769.0,1014.0,1021.0,14.0,1.001951687685959
2374,"Sacramento, CA",2018-4,337.0,872.0,1016.0,1108.0,13.0,1.0016086852883168
2375,"Sacramento, CA",2018-5,340.0,904.0,1174.0,1310.0,12.0,1.0054038691573515
2376,"Sacramento, CA",2018-6,331.0,864.0,1070.0,1350.0,12.0,1.0019409842215417
